"aqi","temperature","humidity","pm2_5","pm10","timestamp","dataSource"
117,36.8,35.4,42,45,"2026-03-18T09:31:41.440Z","real"
117,36.8,35.3,42,45,"2026-03-18T09:31:36.093Z","real"
117,36.9,35.4,42,45,"2026-03-18T09:31:31.398Z","real"
117,36.9,35.4,42,45,"2026-03-18T09:31:26.090Z","real"
117,36.9,35.5,42,45,"2026-03-18T09:31:22.394Z","real"
117,36.9,35.5,42,45,"2026-03-18T09:31:16.305Z","real"
117,36.9,35.6,42,45,"2026-03-18T09:31:11.227Z","real"
117,37,35.8,42,45,"2026-03-18T09:31:06.240Z","real"
117,37,36,42,45,"2026-03-18T09:31:01.895Z","real"
117,37.1,36.4,42,45,"2026-03-18T09:30:56.682Z","real"
117,37,36.4,42,45,"2026-03-18T09:30:51.290Z","real"
117,37,36.3,42,45,"2026-03-18T09:30:46.383Z","real"
117,37,36.3,42,45,"2026-03-18T09:30:41.228Z","real"
117,37,36.4,42,45,"2026-03-18T09:30:36.138Z","real"
117,36.9,36.4,42,45,"2026-03-18T09:30:31.173Z","real"
117,36.9,36.5,42,45,"2026-03-18T09:30:26.909Z","real"
117,36.9,36.6,42,45,"2026-03-18T09:30:21.125Z","real"
117,36.9,36.8,42,45,"2026-03-18T09:30:18.905Z","real"
117,36.9,36.5,42,45,"2026-03-18T09:30:11.149Z","real"
117,36.9,36.5,42,45,"2026-03-18T09:30:06.173Z","real"
117,36.9,35.3,42,45,"2026-03-18T09:30:01.115Z","real"
117,36.9,36.5,42,45,"2026-03-18T09:29:56.648Z","real"
117,36.9,36.4,42,45,"2026-03-18T09:29:51.151Z","real"
117,36.9,36.3,42,45,"2026-03-18T09:29:47.155Z","real"
132,36.9,36.2,48,52,"2026-03-18T09:29:40.980Z","real"
132,36.8,36,48,52,"2026-03-18T09:29:36.119Z","real"
132,36.9,36.7,48,52,"2026-03-18T09:29:31.213Z","real"
132,36.8,36.6,48,52,"2026-03-18T09:29:26.094Z","real"
132,36.8,36.6,48,52,"2026-03-18T09:29:21.115Z","real"
132,36.8,36.9,48,52,"2026-03-18T09:29:16.294Z","real"
132,36.8,37.3,48,52,"2026-03-18T09:29:11.324Z","real"
132,36.8,37,48,52,"2026-03-18T09:29:06.289Z","real"
132,36.7,36.8,48,52,"2026-03-18T09:29:01.861Z","real"
132,36.7,36.7,48,52,"2026-03-18T09:28:56.146Z","real"
132,36.7,36.7,48,52,"2026-03-18T09:28:51.017Z","real"
132,36.7,36.6,48,52,"2026-03-18T09:28:46.311Z","real"
132,36.6,37.3,48,52,"2026-03-18T09:28:41.191Z","real"
132,36.6,37.1,48,52,"2026-03-18T09:28:36.065Z","real"
132,36.6,36.9,48,52,"2026-03-18T09:28:31.315Z","real"
132,36.6,37.3,48,52,"2026-03-18T09:28:26.449Z","real"
132,36.6,37.3,48,52,"2026-03-18T09:28:21.114Z","real"
132,36.5,37.7,48,52,"2026-03-18T09:28:15.993Z","real"
132,36.5,37.6,48,52,"2026-03-18T09:28:11.290Z","real"
132,36.5,37.6,48,52,"2026-03-18T09:28:06.256Z","real"
132,36.5,37.5,48,52,"2026-03-18T09:28:01.050Z","real"
132,36.5,37.5,48,52,"2026-03-18T09:27:56.160Z","real"
132,36.4,37.2,48,52,"2026-03-18T09:27:52.067Z","real"
132,36.4,37.3,48,52,"2026-03-18T09:27:46.089Z","real"
132,36.4,37.4,48,52,"2026-03-18T09:27:41.184Z","real"
132,36.3,37.5,48,52,"2026-03-18T09:27:36.068Z","real"
132,36.3,37.2,48,52,"2026-03-18T09:27:31.229Z","real"
132,36.3,37.3,48,52,"2026-03-18T09:27:26.304Z","real"
278,36.3,37.4,228,303,"2026-03-18T09:27:21.104Z","real"
278,36.3,37.5,228,303,"2026-03-18T09:27:16.251Z","real"
278,36.2,37.5,228,303,"2026-03-18T09:27:11.177Z","real"
278,36.2,37.7,228,303,"2026-03-18T09:27:06.173Z","real"
278,36.1,37.8,228,303,"2026-03-18T09:27:01.052Z","real"
278,36,37.8,228,303,"2026-03-18T09:26:56.588Z","real"
290,36,36.4,240,320,"2026-03-18T09:26:51.005Z","real"
132,35.9,37.7,48,51,"2026-03-18T09:26:46.093Z","real"
132,35.9,37.8,48,51,"2026-03-18T09:26:41.417Z","real"
132,35.8,37.6,48,51,"2026-03-18T09:26:38.330Z","real"
132,35.8,37.5,48,51,"2026-03-18T09:26:31.139Z","real"
132,35.7,37.2,48,51,"2026-03-18T09:26:26.017Z","real"
132,35.7,37,48,51,"2026-03-18T09:26:21.132Z","real"
132,35.7,37,48,51,"2026-03-18T09:26:16.186Z","real"
132,35.7,37.4,48,51,"2026-03-18T09:26:11.071Z","real"
132,35.7,37.3,48,51,"2026-03-18T09:26:06.225Z","real"
132,35.7,37.1,48,51,"2026-03-18T09:26:01.255Z","real"
132,35.7,37.1,48,51,"2026-03-18T09:25:56.117Z","real"
132,35.7,36.7,48,51,"2026-03-18T09:25:50.999Z","real"
132,35.8,36.6,48,51,"2026-03-18T09:25:46.246Z","real"
132,35.7,36.5,48,51,"2026-03-18T09:25:41.247Z","real"
132,35.7,35.2,48,51,"2026-03-18T09:25:36.057Z","real"
132,35.7,36.6,48,51,"2026-03-18T09:25:31.240Z","real"
132,35.8,36.6,48,51,"2026-03-18T09:25:26.460Z","real"
132,35.8,36.6,48,51,"2026-03-18T09:25:21.323Z","real"
132,35.8,36.5,48,51,"2026-03-18T09:25:16.311Z","real"
132,35.9,36.4,48,51,"2026-03-18T09:25:11.699Z","real"
132,35.9,36.4,48,51,"2026-03-18T09:25:06.248Z","real"
132,35.9,36.4,48,51,"2026-03-18T09:25:01.028Z","real"
132,36,36.5,48,51,"2026-03-18T09:24:56.138Z","real"
132,36,35.2,48,51,"2026-03-18T09:24:51.846Z","real"
127,36,36.5,46,49,"2026-03-18T09:24:46.299Z","real"
127,36,36.1,46,49,"2026-03-18T09:24:41.208Z","real"
127,36,36.1,46,49,"2026-03-18T09:24:36.149Z","real"
127,36,36.1,46,49,"2026-03-18T09:24:31.210Z","real"
127,36,36.3,46,49,"2026-03-18T09:24:26.004Z","real"
127,35.9,36.4,46,49,"2026-03-18T09:24:21.098Z","real"
119,35.9,36.4,43,47,"2026-03-18T09:24:16.390Z","real"
119,35.9,36.7,43,47,"2026-03-18T09:24:11.063Z","real"
119,35.9,36.7,43,47,"2026-03-18T09:24:06.147Z","real"
151,35.9,36.7,56,62,"2026-03-18T09:24:01.235Z","real"
151,36,36.7,56,62,"2026-03-18T09:23:56.244Z","real"
151,36,36.4,56,62,"2026-03-18T09:23:51.235Z","real"
151,36,36.5,56,62,"2026-03-18T09:23:46.073Z","real"
151,36,36.4,56,62,"2026-03-18T09:23:41.358Z","real"
151,36.1,36.2,56,62,"2026-03-18T09:23:36.093Z","real"
151,36.1,36,56,62,"2026-03-18T09:23:31.163Z","real"
151,36.2,35.9,56,62,"2026-03-18T09:23:26.105Z","real"
151,36.2,36.2,56,62,"2026-03-18T09:23:21.322Z","real"
151,36.3,36.4,56,62,"2026-03-18T09:23:16.471Z","real"
151,36.4,36.1,56,62,"2026-03-18T09:23:11.051Z","real"
151,36.5,36,56,62,"2026-03-18T09:23:06.334Z","real"
151,36.5,36.8,56,62,"2026-03-18T09:23:01.423Z","real"
151,36.5,37.4,56,62,"2026-03-18T09:22:56.306Z","real"
151,36.4,37.5,56,62,"2026-03-18T09:22:51.296Z","real"
151,36.4,38.1,56,62,"2026-03-18T09:22:46.130Z","real"
151,36.3,37.6,56,62,"2026-03-18T09:22:41.413Z","real"
151,36.3,37.6,56,62,"2026-03-18T09:22:36.046Z","real"
151,36.2,37.7,56,62,"2026-03-18T09:22:31.118Z","real"
151,36.2,38.2,56,62,"2026-03-18T09:22:26.423Z","real"
151,36.2,37.7,56,62,"2026-03-18T09:22:21.204Z","real"
151,36.2,37.7,56,62,"2026-03-18T09:22:16.068Z","real"
151,36.2,37.8,56,62,"2026-03-18T09:22:11.214Z","real"
151,36.1,37.7,56,62,"2026-03-18T09:22:06.362Z","real"
151,36.2,38.2,56,62,"2026-03-18T09:22:01.014Z","real"
151,36.1,38.1,56,62,"2026-03-18T09:21:56.096Z","real"
151,36.1,38.2,56,63,"2026-03-18T09:21:51.405Z","real"
147,36,37.7,54,60,"2026-03-18T09:21:46.349Z","real"
171,36,37.6,94,97,"2026-03-18T09:21:41.156Z","real"
171,36.1,38.5,94,97,"2026-03-18T09:21:36.027Z","real"
171,36,38.2,94,97,"2026-03-18T09:21:31.165Z","real"
171,35.8,38.2,94,97,"2026-03-18T09:21:26.222Z","real"
171,35.7,37.9,94,97,"2026-03-18T09:21:21.084Z","real"
171,35.6,37.9,94,97,"2026-03-18T09:21:16.231Z","real"
171,35.7,38,94,97,"2026-03-18T09:21:11.038Z","real"
171,35.8,38,94,97,"2026-03-18T09:21:06.193Z","real"
171,35.9,38,94,97,"2026-03-18T09:21:01.018Z","real"
171,36,38.5,94,97,"2026-03-18T09:20:56.099Z","real"
171,36,38.4,94,97,"2026-03-18T09:20:51.609Z","real"
171,36,38.2,94,97,"2026-03-18T09:20:46.285Z","real"
171,36,38.1,94,97,"2026-03-18T09:20:41.039Z","real"
171,35.9,38.3,94,97,"2026-03-18T09:20:36.024Z","real"
171,35.9,38.3,94,97,"2026-03-18T09:20:31.098Z","real"
171,35.9,38.3,94,97,"2026-03-18T09:20:26.217Z","real"
171,35.8,38.3,94,97,"2026-03-18T09:20:21.080Z","real"
171,35.8,38.4,94,97,"2026-03-18T09:20:16.356Z","real"
171,35.8,38.3,94,97,"2026-03-18T09:20:11.043Z","real"
171,35.7,38.2,94,97,"2026-03-18T09:20:06.142Z","real"
171,35.7,38.2,94,97,"2026-03-18T09:20:01.009Z","real"
171,35.7,38.1,94,97,"2026-03-18T09:19:56.564Z","real"
171,35.8,38.5,94,97,"2026-03-18T09:19:54.338Z","real"
171,35.7,38.4,94,97,"2026-03-18T09:19:46.047Z","real"
171,35.7,38.5,94,97,"2026-03-18T09:19:41.424Z","real"
171,35.7,38.4,94,97,"2026-03-18T09:19:36.018Z","real"
171,35.7,38.4,94,97,"2026-03-18T09:19:31.300Z","real"
171,35.7,38.3,94,97,"2026-03-18T09:19:26.243Z","real"
168,35.7,37.8,88,89,"2026-03-18T09:19:21.262Z","real"
166,35.7,37.8,84,86,"2026-03-18T09:19:16.158Z","real"
163,35.7,37.7,79,80,"2026-03-18T09:19:11.046Z","real"
153,35.7,37.8,59,60,"2026-03-18T09:19:06.310Z","real"
152,35.7,38,58,60,"2026-03-18T09:19:01.037Z","real"
151,35.8,38.2,56,58,"2026-03-18T09:18:56.082Z","real"
99,35.8,38.3,35,37,"2026-03-18T09:18:51.361Z","real"
99,35.8,38.4,35,37,"2026-03-18T09:18:46.252Z","real"
99,35.7,38.5,35,37,"2026-03-18T09:18:41.132Z","real"
99,35.5,38.4,35,37,"2026-03-18T09:18:36.012Z","real"
99,35.5,38.2,35,37,"2026-03-18T09:18:31.302Z","real"
95,35.7,37.1,33,36,"2026-03-18T09:18:26.180Z","real"
95,35.8,38.5,33,36,"2026-03-18T09:18:21.062Z","real"
99,35.8,39,35,38,"2026-03-18T09:18:16.229Z","real"
99,35.8,39.4,35,38,"2026-03-18T09:18:11.078Z","real"
99,35.7,39.1,35,38,"2026-03-18T09:18:06.127Z","real"
99,35.6,39.1,35,38,"2026-03-18T09:18:01.204Z","real"
99,35.4,38.8,35,38,"2026-03-18T09:17:56.302Z","real"
99,35.3,38.8,35,38,"2026-03-18T09:17:51.378Z","real"
99,35.3,38.7,35,38,"2026-03-18T09:17:46.053Z","real"
99,35.2,38.5,35,38,"2026-03-18T09:17:41.130Z","real"
99,35.3,38.5,35,38,"2026-03-18T09:17:36.034Z","real"
99,35.3,38.5,35,38,"2026-03-18T09:17:35.692Z","real"
99,35.3,38.4,35,38,"2026-03-18T09:17:31.286Z","real"
99,35.4,38.3,35,38,"2026-03-18T09:17:26.208Z","real"
99,35.4,38.5,35,38,"2026-03-18T09:17:21.117Z","real"
99,35.4,38.8,35,38,"2026-03-18T09:17:16.150Z","real"
99,35.5,38.7,35,38,"2026-03-18T09:17:11.017Z","real"
99,35.5,38,35,38,"2026-03-18T09:17:06.111Z","real"
99,35.5,37.8,35,38,"2026-03-18T09:17:00.984Z","real"
99,35.5,38.1,35,38,"2026-03-18T09:16:56.095Z","real"
99,35.5,38.2,35,38,"2026-03-18T09:16:51.246Z","real"
99,35.5,38.3,35,38,"2026-03-18T09:16:46.257Z","real"
99,35.4,38.3,35,38,"2026-03-18T09:16:41.136Z","real"
99,35.4,38.6,35,38,"2026-03-18T09:16:36.252Z","real"
99,35.4,38.5,35,38,"2026-03-18T09:16:31.081Z","real"
99,35.4,38.6,35,38,"2026-03-18T09:16:26.626Z","real"
99,35.4,39,35,38,"2026-03-18T09:16:21.040Z","real"
99,35.4,39.3,35,38,"2026-03-18T09:16:16.136Z","real"
99,35.4,39,35,38,"2026-03-18T09:16:11.027Z","real"
99,35.3,39.3,35,38,"2026-03-18T09:16:01.007Z","real"
99,35.3,39.3,35,38,"2026-03-18T09:15:56.060Z","real"
99,35.3,39.3,35,38,"2026-03-18T09:15:51.211Z","real"
99,35.3,39.3,35,38,"2026-03-18T09:15:46.065Z","real"
99,35.3,39.3,35,38,"2026-03-18T09:15:41.217Z","real"
99,35.3,39.2,35,38,"2026-03-18T09:15:35.991Z","real"
99,35.3,38.7,35,38,"2026-03-18T09:15:31.120Z","real"
99,35.3,38.6,35,38,"2026-03-18T09:15:26.171Z","real"
99,35.3,38.4,35,38,"2026-03-18T09:15:21.079Z","real"
99,35.3,38.2,35,38,"2026-03-18T09:15:16.164Z","real"
99,35.4,38.4,35,38,"2026-03-18T09:15:11.017Z","real"
99,35.3,38.4,35,38,"2026-03-18T09:15:06.101Z","real"
99,35.3,37.1,35,38,"2026-03-18T09:15:01.230Z","real"
99,35.4,38.8,35,38,"2026-03-18T09:14:56.367Z","real"
99,35.4,38.9,35,38,"2026-03-18T09:14:51.038Z","real"
99,35.4,39.3,35,38,"2026-03-18T09:14:46.520Z","real"
99,35.3,39.4,35,38,"2026-03-18T09:14:41.136Z","real"
99,35.3,39.4,35,38,"2026-03-18T09:14:36.214Z","real"
99,35.3,39.5,35,38,"2026-03-18T09:14:31.088Z","real"
99,35.3,39.2,35,38,"2026-03-18T09:14:26.227Z","real"
99,35.3,39.6,35,38,"2026-03-18T09:14:21.021Z","real"
99,35.3,39.6,35,38,"2026-03-18T09:14:19.393Z","real"
99,35.3,39.6,35,38,"2026-03-18T09:14:16.128Z","real"
99,35.3,39.8,35,38,"2026-03-18T09:14:11.007Z","real"
99,35.2,39.8,35,38,"2026-03-18T09:14:06.093Z","real"
99,35.2,39.8,35,38,"2026-03-18T09:14:01.215Z","real"
99,35.2,39.7,35,38,"2026-03-18T09:13:56.068Z","real"
99,35.2,39.6,35,38,"2026-03-18T09:13:51.344Z","real"
99,35.2,39.4,35,38,"2026-03-18T09:13:46.016Z","real"
102,35.2,39.3,36,39,"2026-03-18T09:13:41.146Z","real"
102,35.2,39.3,36,39,"2026-03-18T09:13:36.187Z","real"
97,35.1,39.2,34,37,"2026-03-18T09:13:31.089Z","real"
97,35.1,39.1,34,37,"2026-03-18T09:13:26.172Z","real"
99,35.1,39.1,35,38,"2026-03-18T09:13:21.034Z","real"
501,35.1,39,1205,1060,"2026-03-18T09:13:16.518Z","real"
501,35.1,39,1205,1060,"2026-03-18T09:13:16.114Z","real"
501,35.1,38.9,1205,1060,"2026-03-18T09:13:10.993Z","real"
501,35,38.8,1205,1060,"2026-03-18T09:13:06.090Z","real"
501,35,38.5,1205,1060,"2026-03-18T09:13:01.173Z","real"
501,35,38.6,1205,1060,"2026-03-18T09:12:56.084Z","real"
501,35,38.5,1205,1060,"2026-03-18T09:12:51.129Z","real"
501,35,38.3,1205,1060,"2026-03-18T09:12:46.380Z","real"
501,35,38.2,1205,1060,"2026-03-18T09:12:41.104Z","real"
501,35,38.1,1205,1060,"2026-03-18T09:12:36.186Z","real"
501,35,38.1,1205,1060,"2026-03-18T09:12:31.302Z","real"
501,35,38.1,1205,1060,"2026-03-18T09:12:26.238Z","real"
501,35,38.8,1205,1060,"2026-03-18T09:12:21.031Z","real"
501,35.1,39.4,1205,1060,"2026-03-18T09:12:16.120Z","real"
501,35.1,39.2,1205,1060,"2026-03-18T09:12:11.191Z","real"
501,35.1,39.5,1205,1060,"2026-03-18T09:12:06.113Z","real"
501,35,39.5,1205,1060,"2026-03-18T09:12:01.240Z","real"
501,35.1,39.2,1205,1060,"2026-03-18T09:11:56.057Z","real"
501,35.1,39,1205,1060,"2026-03-18T09:11:51.135Z","real"
501,35.1,39.5,1205,1060,"2026-03-18T09:11:46.013Z","real"
501,35.1,39.9,1205,1060,"2026-03-18T09:11:41.124Z","real"
501,35,39.7,1205,1060,"2026-03-18T09:11:36.387Z","real"
501,35,39.4,1205,1060,"2026-03-18T09:11:31.057Z","real"
63,35,39.2,18,18,"2026-03-18T09:11:26.221Z","real"
63,35,38.8,18,18,"2026-03-18T09:11:21.125Z","real"
84,35,38.8,28,28,"2026-03-18T09:11:16.332Z","real"
84,35,38.6,28,28,"2026-03-18T09:11:10.990Z","real"
84,35,38.6,28,28,"2026-03-18T09:11:06.289Z","real"
84,35,37,28,28,"2026-03-18T09:11:01.372Z","real"
84,35,38.1,28,28,"2026-03-18T09:10:56.037Z","real"
84,35,38.1,28,28,"2026-03-18T09:10:51.243Z","real"
84,35,38.2,28,28,"2026-03-18T09:10:46.048Z","real"
91,35,38.2,31,33,"2026-03-18T09:10:41.104Z","real"
89,34.9,38.2,30,30,"2026-03-18T09:10:36.177Z","real"
89,35,38.3,30,30,"2026-03-18T09:10:31.262Z","real"
89,35,38.4,30,30,"2026-03-18T09:10:26.763Z","real"
89,34.9,38.2,30,30,"2026-03-18T09:10:21.235Z","real"
89,35,38.2,30,30,"2026-03-18T09:10:16.233Z","real"
89,35,38.1,30,30,"2026-03-18T09:10:12.049Z","real"
89,35,38.1,30,30,"2026-03-18T09:10:06.188Z","real"
89,35,38.3,30,30,"2026-03-18T09:10:01.166Z","real"
89,35,38.5,30,30,"2026-03-18T09:09:56.034Z","real"
89,35,38.3,30,30,"2026-03-18T09:09:51.188Z","real"
89,35,38.3,30,30,"2026-03-18T09:09:46.007Z","real"
89,35,38.2,30,30,"2026-03-18T09:09:41.080Z","real"
89,35,38.1,30,30,"2026-03-18T09:09:36.238Z","real"
89,35,38.2,30,30,"2026-03-18T09:09:31.050Z","real"
89,35,38.4,30,30,"2026-03-18T09:09:26.123Z","real"
89,35,38.2,30,30,"2026-03-18T09:09:21.146Z","real"
89,35,38,30,30,"2026-03-18T09:09:16.102Z","real"
89,35,38,30,30,"2026-03-18T09:09:11.344Z","real"
89,35,38.2,30,30,"2026-03-18T09:09:06.315Z","real"
89,35,38.1,30,30,"2026-03-18T09:09:01.149Z","real"
89,35,38.1,30,30,"2026-03-18T09:08:56.026Z","real"
89,35.1,37.5,30,30,"2026-03-18T09:08:51.349Z","real"
89,35.1,37.2,30,30,"2026-03-18T09:08:46.202Z","real"
89,35.1,37,30,30,"2026-03-18T09:08:41.078Z","real"
89,35.1,37.2,30,30,"2026-03-18T09:08:36.463Z","real"
89,35.1,37.7,30,30,"2026-03-18T09:08:31.114Z","real"
89,35.1,38,30,30,"2026-03-18T09:08:26.129Z","real"
89,35.1,38.1,30,30,"2026-03-18T09:08:21.719Z","real"
89,35.2,38.1,30,30,"2026-03-18T09:08:16.618Z","real"
89,35.2,37.7,30,30,"2026-03-18T09:08:11.210Z","real"
89,35.2,37.5,30,30,"2026-03-18T09:08:06.051Z","real"
63,35.2,36,18,19,"2026-03-18T09:08:01.154Z","real"
63,35.2,37.2,18,19,"2026-03-18T09:07:56.231Z","real"
63,35.2,37.3,18,19,"2026-03-18T09:07:51.237Z","real"
63,35.2,36.9,18,19,"2026-03-18T09:07:45.985Z","real"
63,35.2,37.6,18,19,"2026-03-18T09:07:41.117Z","real"
63,35.2,38.3,18,19,"2026-03-18T09:07:36.231Z","real"
63,35.2,38.4,18,19,"2026-03-18T09:07:31.239Z","real"
63,35.2,37.3,18,19,"2026-03-18T09:07:26.129Z","real"
63,35.2,39.2,18,19,"2026-03-18T09:07:21.046Z","real"
63,35.2,39.2,18,19,"2026-03-18T09:07:16.080Z","real"
63,35.1,39.6,18,19,"2026-03-18T09:07:11.174Z","real"
63,35.1,39.2,18,19,"2026-03-18T09:07:06.047Z","real"
63,35.1,39.2,18,19,"2026-03-18T09:07:01.139Z","real"
63,35.1,39.1,18,19,"2026-03-18T09:06:56.022Z","real"
63,35.1,39.4,18,19,"2026-03-18T09:06:51.112Z","real"
63,35.1,39.3,18,19,"2026-03-18T09:06:46.204Z","real"
63,35.1,39.1,18,19,"2026-03-18T09:06:41.066Z","real"
63,35.1,39,18,19,"2026-03-18T09:06:36.216Z","real"
63,35.1,39,18,19,"2026-03-18T09:06:31.039Z","real"
63,35.2,39.1,18,19,"2026-03-18T09:06:26.328Z","real"
63,35.4,38.8,18,19,"2026-03-18T09:06:21.000Z","real"
63,35.6,37.9,18,19,"2026-03-18T09:06:16.089Z","real"
63,35.4,36.8,18,19,"2026-03-18T09:06:11.362Z","real"
63,35,38.3,18,19,"2026-03-18T09:06:06.048Z","real"
63,35,38.3,18,19,"2026-03-18T09:06:01.137Z","real"
63,34.9,38.2,18,19,"2026-03-18T09:05:56.012Z","real"
63,34.9,38.1,18,19,"2026-03-18T09:05:51.096Z","real"
63,34.8,38.1,18,19,"2026-03-18T09:05:46.179Z","real"
63,34.8,38.4,18,19,"2026-03-18T09:05:41.065Z","real"
63,34.7,37.8,18,19,"2026-03-18T09:05:36.154Z","real"
63,34.6,37.8,18,18,"2026-03-18T09:05:31.026Z","real"
72,34.6,38.1,22,23,"2026-03-18T09:05:26.117Z","real"
72,34.7,38.2,22,23,"2026-03-18T09:05:20.997Z","real"
72,34.7,38.1,22,23,"2026-03-18T09:05:16.113Z","real"
72,34.7,38.2,22,23,"2026-03-18T09:05:11.173Z","real"
72,34.6,38.4,22,23,"2026-03-18T09:05:06.034Z","real"
72,34.5,38.8,22,23,"2026-03-18T09:05:01.140Z","real"
72,34.5,39.5,22,23,"2026-03-18T09:04:56.000Z","real"
72,34.5,39.9,22,23,"2026-03-18T09:04:51.090Z","real"
72,34.4,40.5,22,23,"2026-03-18T09:04:46.190Z","real"
72,34.3,40.9,22,23,"2026-03-18T09:04:41.065Z","real"
72,34.1,40.5,22,23,"2026-03-18T09:04:36.148Z","real"
72,34,39.9,22,23,"2026-03-18T09:04:31.051Z","real"
72,34,39.8,22,23,"2026-03-18T09:04:26.108Z","real"
72,33.9,39.5,22,23,"2026-03-18T09:04:21.308Z","real"
72,33.8,39.1,22,23,"2026-03-18T09:04:16.337Z","real"
72,33.6,39,22,23,"2026-03-18T09:04:11.172Z","real"
72,33.6,39.1,22,23,"2026-03-18T09:04:06.063Z","real"
72,33.4,39,22,23,"2026-03-18T09:04:01.130Z","real"
72,33.2,39,22,23,"2026-03-18T09:03:56.009Z","real"
72,33.1,39.1,22,23,"2026-03-18T09:03:51.096Z","real"
72,33,39.2,22,23,"2026-03-18T09:03:46.164Z","real"
72,32.9,39.4,22,23,"2026-03-18T09:03:41.171Z","real"
72,32.8,40.2,22,23,"2026-03-18T09:03:36.153Z","real"
72,32.7,40.9,22,23,"2026-03-18T09:03:31.027Z","real"
95,32.6,41.5,33,33,"2026-03-18T09:03:26.107Z","real"
95,32.7,41.3,33,33,"2026-03-18T09:03:21.194Z","real"
95,32.7,41.1,33,33,"2026-03-18T09:03:16.109Z","real"
95,32.7,41.2,33,33,"2026-03-18T09:03:11.175Z","real"
95,32.7,41.6,33,33,"2026-03-18T09:03:06.039Z","real"
95,32.7,41.7,33,33,"2026-03-18T09:03:01.133Z","real"
95,32.7,42,33,33,"2026-03-18T09:02:56.022Z","real"
95,32.7,41.3,33,33,"2026-03-18T09:02:51.146Z","real"
95,32.7,40.6,33,33,"2026-03-18T09:02:46.166Z","real"
95,32.7,40.7,33,33,"2026-03-18T09:02:41.060Z","real"
95,32.8,40.6,33,33,"2026-03-18T09:02:36.146Z","real"
95,32.7,40.3,33,33,"2026-03-18T09:02:31.043Z","real"
95,32.8,39.5,33,33,"2026-03-18T09:02:26.131Z","real"
95,32.8,40.6,33,33,"2026-03-18T09:02:21.236Z","real"
95,32.8,40.8,33,33,"2026-03-18T09:02:16.144Z","real"
95,32.9,40.9,33,33,"2026-03-18T09:02:11.416Z","real"
95,32.9,41.1,33,33,"2026-03-18T09:02:06.045Z","real"
95,32.9,41.1,33,33,"2026-03-18T09:02:01.320Z","real"
95,32.9,41,33,33,"2026-03-18T09:01:56.277Z","real"
95,33,40.9,33,33,"2026-03-18T09:01:51.076Z","real"
95,33,40.8,33,33,"2026-03-18T09:01:46.217Z","real"
95,33,40.8,33,33,"2026-03-18T09:01:41.105Z","real"
95,33,41,33,33,"2026-03-18T09:01:36.635Z","real"
95,33,41.3,33,33,"2026-03-18T09:01:31.433Z","real"
95,33.1,40.7,33,33,"2026-03-18T09:01:26.092Z","real"
95,33.1,40.8,33,33,"2026-03-18T09:01:21.602Z","real"
95,33.2,40.9,33,33,"2026-03-18T09:01:16.075Z","real"
95,33.2,40.5,33,33,"2026-03-18T09:01:11.155Z","real"
95,33.2,39.9,33,33,"2026-03-18T09:01:06.126Z","real"
95,33.2,39.7,33,33,"2026-03-18T09:01:01.145Z","real"
87,33.2,39.7,29,30,"2026-03-18T09:00:55.998Z","real"
87,33.2,39.6,29,30,"2026-03-18T09:00:51.176Z","real"
87,33.3,39.5,29,30,"2026-03-18T09:00:46.274Z","real"
87,33.3,39.4,29,30,"2026-03-18T09:00:41.245Z","real"
87,33.3,39.5,29,30,"2026-03-18T09:00:36.136Z","real"
87,33.4,40,29,30,"2026-03-18T09:00:31.209Z","real"
87,33.5,40.1,29,30,"2026-03-18T09:00:26.413Z","real"
87,33.5,39.9,29,30,"2026-03-18T09:00:21.183Z","real"
87,33.5,39.4,29,30,"2026-03-18T09:00:16.261Z","real"
87,33.5,40,29,30,"2026-03-18T09:00:11.228Z","real"
87,33.5,39.7,29,30,"2026-03-18T09:00:06.025Z","real"
87,33.5,39.4,29,30,"2026-03-18T09:00:01.099Z","real"
87,33.4,40.6,29,30,"2026-03-18T08:59:56.390Z","real"
87,33.4,39.5,29,30,"2026-03-18T08:59:51.065Z","real"
87,33.4,40.2,29,30,"2026-03-18T08:59:46.159Z","real"
87,33.4,40.7,29,30,"2026-03-18T08:59:41.139Z","real"
87,33.4,41.3,29,30,"2026-03-18T08:59:38.298Z","real"
87,33.4,40.8,29,30,"2026-03-18T08:59:30.997Z","real"
87,33.4,40.3,29,30,"2026-03-18T08:59:26.082Z","real"
87,33.3,40,29,30,"2026-03-18T08:59:21.078Z","real"
87,33.1,39.5,29,30,"2026-03-18T08:59:16.250Z","real"
87,33,39.2,29,30,"2026-03-18T08:59:11.136Z","real"
87,33,39.1,29,30,"2026-03-18T08:59:06.546Z","real"
87,33.1,40.4,29,30,"2026-03-18T08:59:01.131Z","real"
87,33,40.2,29,30,"2026-03-18T08:58:56.372Z","real"
87,33,40.1,29,30,"2026-03-18T08:58:51.196Z","real"
87,33,40.3,29,30,"2026-03-18T08:58:46.157Z","real"
87,33,39.5,29,30,"2026-03-18T08:58:41.251Z","real"
87,33,39.7,29,30,"2026-03-18T08:58:36.111Z","real"
87,33,38.6,29,30,"2026-03-18T08:58:31.195Z","real"
87,33,40.4,29,30,"2026-03-18T08:58:26.146Z","real"
89,32.9,40.3,30,34,"2026-03-18T08:58:21.376Z","real"
89,32.9,40,30,34,"2026-03-18T08:58:16.163Z","real"
